position_id,signal,entry_date,exit_reason,contracts,entry_price,exit_price,pnl,pnl_pct,spy_entry,spy_exit,confidence
HF_0028,PUT_HF,2025-01-08,STOP_LOSS,9,0.25450023465940863,0.11617000732720105,-124.49720459898681,-0.5435367378632538,578.8164941026236,578.8164941026236,0.8
HF_0029,PUT_HF,2025-01-08,SCALP_PROFIT,11,0.21833195944373987,0.3588724240517505,154.59451106881173,0.6437008350315537,578.8164941026236,578.8164941026236,0.8
HF_0031,PUT_HF,2025-01-08,STOP_LOSS,8,0.30932357924263487,0.19208437811045032,-93.79136090574767,-0.3790179895733768,578.8164941026236,578.8164941026236,0.8
HF_0032,PUT_HF,2025-01-08,SCALP_PROFIT,23,0.10614756446988297,0.32421369432233416,501.55209866063774,2.0543677185765548,578.8164941026236,578.8164941026236,0.8
HF_0030,PUT_HF,2025-01-08,STOP_LOSS,10,0.24423251657267486,0.1548498999755807,-89.38261659709414,-0.3659734496102491,578.8164941026236,578.8164941026236,0.85
HF_0033,PUT_HF,2025-01-08,STOP_LOSS,7,0.33945562319183903,0.09283599493340387,-172.6337397809046,-0.7265150771093906,578.8164941026236,578.8164941026236,0.8
HF_0036,PUT_HF,2025-01-08,SCALP_PROFIT,21,0.11952552879093956,0.1756473902744859,117.85590911544733,0.4695387006545549,578.8164941026236,578.8164941026236,0.85
HF_0035,PUT_HF,2025-01-08,STOP_LOSS,7,0.347654394620279,0.16918177008602847,-124.93083717397535,-0.5133621990574431,578.8164941026236,578.8164941026236,0.8
HF_0037,PUT_HF,2025-01-08,STOP_LOSS,8,0.31568609166234857,0.1071531894165903,-166.82632179660663,-0.6605704456210281,578.8164941026236,578.8164941026236,0.8
HF_0038,PUT_HF,2025-01-08,STOP_LOSS,10,0.24269558699220636,0.15989999152621626,-82.79559546599009,-0.34114998336846103,578.8164941026236,578.8164941026236,0.8
HF_0034,PUT_HF,2025-01-08,STOP_LOSS,9,0.26032252021562985,0.08875639451515424,-154.40951313042808,-0.6590521847989345,578.8164941026236,578.8164941026236,0.8
HF_0039,PUT_HF,2025-01-08,STOP_LOSS,10,0.2503129059662201,0.15757998739606202,-92.73291857015806,-0.37046798770604517,578.8164941026236,578.8164941026236,0.8
HF_0040,PUT_HF,2025-01-08,STOP_LOSS,6,0.3782112777880843,0.2054504309503227,-103.65650810265691,-0.45678396437073265,578.8164941026236,578.8164941026236,0.8
HF_0041,PUT_HF,2025-01-08,STOP_LOSS,6,0.35849989834805834,0.12467167960159346,-140.29693124787894,-0.6522406835369506,578.8164941026236,578.8164941026236,0.8
HF_0042,PUT_HF,2025-01-08,SCALP_PROFIT,13,0.18686512906149866,0.21749560806169674,39.819622700257554,0.16391757602948706,578.8164941026236,578.8164941026236,0.8
HF_0043,PUT_HF,2025-01-08,SCALP_PROFIT,13,0.1950804824070378,0.3510034761106042,202.69989181463635,0.7992752108241726,578.8164941026236,578.8164941026236,0.85
HF_0044,PUT_HF,2025-01-08,SCALP_PROFIT,16,0.16005511633310815,0.22619655857137272,105.82630758122332,0.4132416617073984,578.8164941026236,578.8164941026236,0.85
HF_0045,PUT_HF,2025-01-08,SCALP_PROFIT,13,0.1823499093318886,0.3505282054028629,218.6317848922666,0.9222834093373689,578.8164941026236,578.8164941026236,0.8
HF_0046,PUT_HF,2025-01-10,STOP_LOSS,8,0.3096010314881505,0.10142900521627982,-166.53762101749652,-0.6723880255542305,572.238974379059,572.238974379059,0.8
HF_0047,PUT_HF,2025-01-10,STOP_LOSS,8,0.30294675232481755,0.17127422837327438,-105.33801916123454,-0.4346391665897931,572.238974379059,572.238974379059,0.8
HF_0049,PUT_HF,2025-01-10,SCALP_PROFIT,17,0.14099093331536983,0.2844148902931813,243.8207268622795,1.0172565966139073,572.238974379059,572.238974379059,0.8
HF_0048,PUT_HF,2025-01-10,STOP_LOSS,8,0.288378961865991,0.09286864425293323,-156.4082540904462,-0.6779631785480625,572.238974379059,572.238974379059,0.8
HF_0050,PUT_HF,2025-01-10,STOP_LOSS,6,0.36498016037524267,0.18061543257757856,-110.61883667859847,-0.5051363000337208,572.238974379059,572.238974379059,0.8
HF_0051,PUT_HF,2025-01-10,STOP_LOSS,7,0.33826913857272456,0.115683414953796,-155.81000653325003,-0.6580136886211239,572.238974379059,572.238974379059,0.85
HF_0052,PUT_HF,2025-01-10,STOP_LOSS,9,0.27463383986617956,0.17903379183774862,-86.04004322558782,-0.3481000304806349,572.238974379059,572.238974379059,0.8
HF_0053,PUT_HF,2025-01-10,STOP_LOSS,7,0.3653365579269868,0.13174941673042004,-163.51099883759673,-0.6393752175309255,572.238974379059,572.238974379059,0.85
HF_0054,PUT_HF,2025-01-10,SCALP_PROFIT,11,0.225853475853071,0.3041547197290166,86.13136826354017,0.34669045309218305,572.238974379059,572.238974379059,0.85
HF_0055,PUT_HF,2025-01-10,SCALP_PROFIT,9,0.2595644442206203,0.3242386573142227,58.206791784242114,0.24916437722352922,572.238974379059,572.238974379059,0.8
HF_0056,PUT_HF,2025-01-10,STOP_LOSS,11,0.21158373100701044,0.13746752668780468,-81.5278247511263,-0.35029254832806606,572.238974379059,572.238974379059,0.8
HF_0058,PUT_HF,2025-01-10,SCALP_PROFIT,9,0.2709410159952839,0.3119029485881323,36.86573933356354,0.1511839484412407,572.238974379059,572.238974379059,0.85
HF_0059,PUT_HF,2025-01-10,STOP_LOSS,7,0.34615186835144446,0.20721727384854363,-97.25421615203058,-0.4013688996236818,572.238974379059,572.238974379059,0.85
HF_0057,PUT_HF,2025-01-10,SCALP_PROFIT,18,0.1392821128403577,0.2630645370026497,222.80836349212566,0.8887173064653959,572.238974379059,572.238974379059,0.85
HF_0060,PUT_HF,2025-01-10,STOP_LOSS,6,0.39342266803967757,0.10824903964442205,-171.10417703715333,-0.724853069133513,572.238974379059,572.238974379059,0.8
HF_0061,PUT_HF,2025-01-10,STOP_LOSS,12,0.20681996382068535,0.08377082176248928,-147.6589704698353,-0.5949577583568322,572.238974379059,572.238974379059,0.85
HF_0062,PUT_HF,2025-01-10,SCALP_PROFIT,14,0.1741946698963302,0.3104042933572234,190.69347284525048,0.7819391003292848,572.238974379059,572.238974379059,0.85
HF_0064,PUT_HF,2025-01-10,SCALP_PROFIT,21,0.1209531208689008,0.3107708963967511,398.61732860848565,1.5693499610778199,572.238974379059,572.238974379059,0.85
HF_0063,PUT_HF,2025-01-10,STOP_LOSS,7,0.34666296378753203,0.1772619176881441,-118.58073226957157,-0.4886620833346737,572.238974379059,572.238974379059,0.85
HF_0065,PUT_HF,2025-01-10,STOP_LOSS,8,0.2950570489703147,0.19239675640011922,-82.1282340561564,-0.3479337061373647,572.238974379059,572.238974379059,0.8
HF_0067,PUT_HF,2025-01-10,STOP_LOSS,6,0.4101535046568712,0.1043353332032546,-183.49090287217,-0.745618818275026,572.238974379059,572.238974379059,0.8
HF_0066,PUT_HF,2025-01-10,STOP_LOSS,12,0.20491901736470586,0.1414814670042601,-76.12506043253492,-0.3095737583376286,572.238974379059,572.238974379059,0.8
HF_0068,PUT_HF,2025-01-10,SCALP_PROFIT,21,0.11602455757211352,0.2837576681392942,352.23953219107943,1.445669038323446,572.238974379059,572.238974379059,0.8
HF_0070,PUT_HF,2025-01-10,STOP_LOSS,6,0.3956623379989327,0.2490638048356217,-87.95911989798662,-0.3705142468316165,572.238974379059,572.238974379059,0.8
HF_0069,PUT_HF,2025-01-10,STOP_LOSS,9,0.2698638380910955,0.18670205171559842,-74.84560773794738,-0.3081620233512906,572.238974379059,572.238974379059,0.8
HF_0071,PUT_HF,2025-01-10,SCALP_PROFIT,8,0.29552062452387956,0.3425506450163007,37.62401639393693,0.1591429382236599,572.238974379059,572.238974379059,0.8
HF_0072,PUT_HF,2025-01-10,SCALP_PROFIT,24,0.10204480664343725,0.24854065126194694,351.59002708442324,1.4356031378489673,572.238974379059,572.238974379059,0.8
HF_0073,PUT_HF,2025-01-10,STOP_LOSS,9,0.27023697740265307,0.14285071654150294,-114.64763477503513,-0.471387232367333,572.238974379059,572.238974379059,0.8
HF_0074,PUT_HF,2025-01-10,STOP_LOSS,10,0.2528945932275126,0.10144845118687766,-151.44614204063495,-0.5988508497071301,572.238974379059,572.238974379059,0.8
HF_0075,PUT_HF,2025-01-10,STOP_LOSS,8,0.2968610641804181,0.09468145694147509,-161.74368579115438,-0.681058015462977,572.238974379059,572.238974379059,0.8
HF_0076,PUT_HF,2025-01-10,SCALP_PROFIT,23,0.11052580230126617,0.23321296976252184,282.1804851608881,1.1100319102578475,572.238974379059,572.238974379059,0.85
HF_0077,PUT_HF,2025-01-10,STOP_LOSS,6,0.37455388781217086,0.11829348200106747,-153.75624348666204,-0.6841749989780146,572.238974379059,572.238974379059,0.8
HF_0078,PUT_HF,2025-01-10,SCALP_PROFIT,24,0.10136620542447523,0.20065904352871028,238.30281145016403,0.979545773548907,572.238974379059,572.238974379059,0.8
HF_0079,PUT_HF,2025-01-10,STOP_LOSS,6,0.3814274504604858,0.2289846084144054,-91.46570522764824,-0.3996640563285122,572.238974379059,572.238974379059,0.8
HF_0080,PUT_HF,2025-01-10,STOP_LOSS,14,0.1777870145290084,0.09339319166217272,-118.15135201356998,-0.4746905902571736,572.238974379059,572.238974379059,0.8
HF_0081,CALL_HF,2025-01-13,SCALP_PROFIT,8,0.31688216016475246,0.3692474526121933,41.892233957952726,0.16525162672526372,581.1870698732264,581.1870698732264,0.85
HF_0082,CALL_HF,2025-01-13,STOP_LOSS,12,0.21718157251266829,0.12986519702835195,-104.77965058117965,-0.4020432050201827,581.1870698732264,581.1870698732264,0.85
HF_0083,CALL_HF,2025-01-13,STOP_LOSS,8,0.30487628309335363,0.20376743516627469,-80.88707834166317,-0.33163894187242915,581.1870698732264,581.1870698732264,0.85
HF_0084,CALL_HF,2025-01-13,STOP_LOSS,10,0.24067687043940927,0.09525640908791128,-145.42046135149803,-0.6042145266639065,581.1870698732264,581.1870698732264,0.8
HF_0085,CALL_HF,2025-01-13,STOP_LOSS,6,0.4057075127879451,0.24598349014800505,-95.83441358396405,-0.39369254353301686,581.1870698732264,581.1870698732264,0.85
HF_0086,CALL_HF,2025-01-13,STOP_LOSS,7,0.33083071888490306,0.11561828260612511,-150.6487053951446,-0.6505213210072278,581.1870698732264,581.1870698732264,0.85
HF_0087,CALL_HF,2025-01-13,SCALP_PROFIT,22,0.11072892953670455,0.1501759873805493,86.78352725645843,0.35624888643729535,581.1870698732264,581.1870698732264,0.8
HF_0088,CALL_HF,2025-01-13,SCALP_PROFIT,13,0.1926378574009318,0.23415966738074134,53.97835297375238,0.21554335445805617,581.1870698732264,581.1870698732264,0.85
HF_0089,CALL_HF,2025-01-13,STOP_LOSS,6,0.40243997982963686,0.16149715565829015,-144.56569450280807,-0.5987049901785205,581.1870698732264,581.1870698732264,0.85
HF_0090,CALL_HF,2025-01-13,STOP_LOSS,11,0.23020713649000907,0.13637792196441761,-103.21213597815063,-0.40758603732366755,581.1870698732264,581.1870698732264,0.85
HF_0091,CALL_HF,2025-01-13,STOP_LOSS,9,0.2740203610228935,0.11423062332665398,-143.81076392661558,-0.5831308925357179,581.1870698732264,581.1870698732264,0.8
HF_0093,CALL_HF,2025-01-13,STOP_LOSS,6,0.3474302566165352,0.13967362453783636,-124.65397924721931,-0.5979808267188527,581.1870698732264,581.1870698732264,0.8
HF_0092,CALL_HF,2025-01-13,SCALP_PROFIT,8,0.28152255057460956,0.3483497878974719,53.461789858289876,0.23737791941165184,581.1870698732264,581.1870698732264,0.8
HF_0094,CALL_HF,2025-01-13,STOP_LOSS,6,0.3627783677992284,0.19207566138314264,-102.42162384965144,-0.47054268271739225,581.1870698732264,581.1870698732264,0.8
HF_0095,CALL_HF,2025-01-13,SCALP_PROFIT,15,0.16132118139183882,0.25179326469631413,135.70812495671296,0.5608196178821949,581.1870698732264,581.1870698732264,0.8
HF_0096,CALL_HF,2025-01-13,SCALP_PROFIT,18,0.12919364680280995,0.3487613703949222,395.2219024658021,1.6995241563793113,581.1870698732264,581.1870698732264,0.8
HF_0097,CALL_HF,2025-01-13,STOP_LOSS,8,0.2904124582982646,0.1178605749840777,-138.04150665134955,-0.5941614362045364,581.1870698732264,581.1870698732264,0.8
HF_0098,CALL_HF,2025-01-13,STOP_LOSS,5,0.4256005398339544,0.1612403396654246,-132.18010008426492,-0.6211462989959281,581.1870698732264,581.1870698732264,0.8
HF_0099,CALL_HF,2025-01-13,SCALP_PROFIT,12,0.19526953409212044,0.26072059487769256,78.54127294268653,0.3351831666413199,581.1870698732264,581.1870698732264,0.8
HF_0100,CALL_HF,2025-01-13,SCALP_PROFIT,13,0.19024750773485877,0.334251734346844,187.20549459558077,0.7569309491963427,581.1870698732264,581.1870698732264,0.85
HF_0101,CALL_HF,2025-01-13,STOP_LOSS,7,0.35676234472386725,0.09376101048096934,-184.10093397002856,-0.7371891628486184,581.1870698732264,581.1870698732264,0.85
HF_0102,CALL_HF,2025-01-13,SCALP_PROFIT,9,0.2695065109698634,0.3701507360659215,90.57980258645233,0.37343893746341555,581.1870698732264,581.1870698732264,0.8
HF_0103,CALL_HF,2025-01-13,SCALP_PROFIT,21,0.1169566774145383,0.2008020476440985,176.07527748207644,0.7168925458815899,581.1870698732264,581.1870698732264,0.8
HF_0104,CALL_HF,2025-01-13,STOP_LOSS,6,0.40651839998274725,0.09116468208174208,-189.2122307406031,-0.7757427902756403,581.1870698732264,581.1870698732264,0.85
HF_0105,CALL_HF,2025-01-13,STOP_LOSS,7,0.34647187688019304,0.17051542392119062,-123.1695170713017,-0.5078520500520931,581.1870698732264,581.1870698732264,0.85
HF_0106,CALL_HF,2025-01-13,SCALP_PROFIT,10,0.23984933218687984,0.3225111355471511,82.66180336027122,0.34464053998643135,581.1870698732264,581.1870698732264,0.8
HF_0107,CALL_HF,2025-01-13,SCALP_PROFIT,10,0.23776299909529955,0.34293578598032537,105.17278688502583,0.44234295195305284,581.1870698732264,581.1870698732264,0.85
HF_0108,CALL_HF,2025-01-13,SCALP_PROFIT,11,0.21382278888299358,0.33228414426327124,130.30749091830543,0.554016510583917,581.1870698732264,581.1870698732264,0.85
HF_0109,CALL_HF,2025-01-13,STOP_LOSS,12,0.20573711101366532,0.13534406466054633,-84.47165562374278,-0.34215045601784205,581.1870698732264,581.1870698732264,0.8
HF_0110,CALL_HF,2025-01-13,SCALP_PROFIT,11,0.22603453160803907,0.2920337961426205,72.59919098803954,0.29198752980376064,581.1870698732264,581.1870698732264,0.85
HF_0111,CALL_HF,2025-01-13,SCALP_PROFIT,15,0.1636799396218038,0.20839125961025973,67.06697998268385,0.27316310167125635,581.1870698732264,581.1870698732264,0.8
HF_0112,CALL_HF,2025-01-13,STOP_LOSS,7,0.3433446420538736,0.18560630334514985,-110.41683709610663,-0.4594169222072011,581.1870698732264,581.1870698732264,0.8
HF_0113,CALL_HF,2025-01-13,STOP_LOSS,10,0.23115911172014533,0.13963122451996202,-91.52788720018333,-0.3959518901032649,581.1870698732264,581.1870698732264,0.8
HF_0114,CALL_HF,2025-01-13,STOP_LOSS,7,0.3505696535786796,0.17044339254550944,-126.08838272321911,-0.513810192052872,581.1870698732264,581.1870698732264,0.8
HF_0115,CALL_HF,2025-01-13,EOD_EXPIRATION,15,0.15564639930194868,0.01,-218.469598952923,-0.935751806371053,581.1870698732264,0.0,0.8
HF_0116,CALL_HF,2025-01-14,STOP_LOSS,7,0.3468634727745128,0.1849243837762539,-113.35736229878123,-0.4668669424973768,584.4339760988009,584.4339760988009,0.8
HF_0117,CALL_HF,2025-01-14,STOP_LOSS,5,0.4226203035254118,0.27761639931985105,-72.50195210278036,-0.34310681005140536,584.4339760988009,584.4339760988009,0.85
HF_0118,CALL_HF,2025-01-14,SCALP_PROFIT,13,0.17907705773981664,0.3382880966434816,206.97435057476434,0.8890644112267281,584.4339760988009,584.4339760988009,0.85
HF_0119,CALL_HF,2025-01-14,STOP_LOSS,10,0.23659251775444345,0.11047013109939893,-126.12238665504452,-0.5330785092111215,584.4339760988009,584.4339760988009,0.8
HF_0120,CALL_HF,2025-01-14,STOP_LOSS,10,0.24183717706019622,0.12133278763389069,-120.50438942630555,-0.49828728110033527,584.4339760988009,584.4339760988009,0.8
HF_0121,CALL_HF,2025-01-14,STOP_LOSS,6,0.37449836689209104,0.12549681953973332,-149.40092841141467,-0.6648935465828232,584.4339760988009,584.4339760988009,0.85
HF_0122,CALL_HF,2025-01-14,STOP_LOSS,9,0.24834619646423772,0.17119752847926253,-69.43380118647764,-0.310649686137169,584.4339760988009,584.4339760988009,0.8
HF_0123,CALL_HF,2025-01-14,SCALP_PROFIT,13,0.17509285676180933,0.2562278639789662,105.4755093823039,0.4633827371240523,584.4339760988009,584.4339760988009,0.8
HF_0124,CALL_HF,2025-01-14,STOP_LOSS,6,0.35440476308962854,0.11516352517318372,-143.54474274986688,-0.6750508538056555,584.4339760988009,584.4339760988009,0.8
HF_0125,CALL_HF,2025-01-14,SCALP_PROFIT,9,0.24012046326765538,0.2921041264559914,46.785296869502474,0.21648993376458464,584.4339760988009,584.4339760988009,0.8
HF_0127,CALL_HF,2025-01-14,STOP_LOSS,6,0.39496515584940645,0.1861044500146864,-125.31642350083203,-0.5288079283488873,584.4339760988009,584.4339760988009,0.8
HF_0126,CALL_HF,2025-01-14,STOP_LOSS,8,0.2716719039072715,0.09553550959705027,-140.90911544817695,-0.6483423268176493,584.4339760988009,584.4339760988009,0.8
HF_0129,CALL_HF,2025-01-14,STOP_LOSS,5,0.3957155687069085,0.1911184489530562,-102.29855987692613,-0.5170307562636981,584.4339760988009,584.4339760988009,0.8
HF_0128,CALL_HF,2025-01-14,STOP_LOSS,6,0.3948836323611204,0.16502200796052413,-137.91697464035775,-0.5820996505380305,584.4339760988009,584.4339760988009,0.8
HF_0130,CALL_HF,2025-01-14,SCALP_PROFIT,14,0.16511342629201625,0.37991583811035184,300.7233765456698,1.3009384920547913,584.4339760988009,584.4339760988009,0.85
HF_0131,CALL_HF,2025-01-14,STOP_LOSS,13,0.18140748940271814,0.10877359054541899,-94.42406851448891,-0.40039084988412194,584.4339760988009,584.4339760988009,0.8
HF_0132,CALL_HF,2025-01-14,SCALP_PROFIT,19,0.122588853401252,0.2882534371103579,314.7627090473012,1.3513837442206957,584.4339760988009,584.4339760988009,0.8
HF_0133,CALL_HF,2025-01-14,STOP_LOSS,6,0.3806368559925167,0.24763527921549355,-79.8009460662139,-0.3494185460055344,584.4339760988009,584.4339760988009,0.8
HF_0134,CALL_HF,2025-01-14,STOP_LOSS,6,0.3724340278712766,0.23514781616667435,-82.37172702276138,-0.36861887322511827,584.4339760988009,584.4339760988009,0.8
HF_0135,CALL_HF,2025-01-14,SCALP_PROFIT,8,0.28100927599048753,0.3653050924134654,67.43665313838233,0.29997520945120476,584.4339760988009,584.4339760988009,0.8
HF_0136,CALL_HF,2025-01-14,SCALP_PROFIT,20,0.12166659460204782,0.23526884194632836,227.20449468856103,0.9337176545119512,584.4339760988009,584.4339760988009,0.85
HF_0137,CALL_HF,2025-01-14,SCALP_PROFIT,17,0.13522761123953975,0.2946045486660123,270.9407936250034,1.1785828054313194,584.4339760988009,584.4339760988009,0.8
HF_0139,CALL_HF,2025-01-14,SCALP_PROFIT,11,0.21823942812807554,0.25872076828788204,44.52947417578713,0.1854904977850734,584.4339760988009,584.4339760988009,0.85
HF_0140,CALL_HF,2025-01-14,SCALP_PROFIT,10,0.23773028062293436,0.3123321671702388,74.60188654730445,0.3138089365470065,584.4339760988009,584.4339760988009,0.85
HF_0138,CALL_HF,2025-01-14,STOP_LOSS,7,0.3392942381057113,0.12051145808236396,-153.14794601634313,-0.644817257271498,584.4339760988009,584.4339760988009,0.8
HF_0141,CALL_HF,2025-01-14,STOP_LOSS,7,0.3431453931108634,0.1427104916414567,-140.3044310285847,-0.5841107166041719,584.4339760988009,584.4339760988009,0.8
HF_0142,CALL_HF,2025-01-14,STOP_LOSS,7,0.3217758980104673,0.20161225859092877,-84.11454759367695,-0.3734389062776529,584.4339760988009,584.4339760988009,0.85
HF_0143,CALL_HF,2025-01-14,STOP_LOSS,6,0.39004418965442195,0.21756172830384604,-103.48947681034554,-0.44221261571258086,584.4339760988009,584.4339760988009,0.85
HF_0144,CALL_HF,2025-01-14,STOP_LOSS,6,0.345492778138761,0.15384419712665784,-114.98914860726188,-0.5547108163723495,584.4339760988009,584.4339760988009,0.8
HF_0145,CALL_HF,2025-01-14,STOP_LOSS,9,0.26415390304133723,0.10924200572126995,-139.42070758806057,-0.5864456119576066,584.4339760988009,584.4339760988009,0.8
HF_0146,CALL_HF,2025-01-14,STOP_LOSS,6,0.3908618018994467,0.19201674265641336,-119.30703554581997,-0.5087349499918344,584.4339760988009,584.4339760988009,0.8
HF_0148,CALL_HF,2025-01-14,SCALP_PROFIT,17,0.13451166240278192,0.25709981919937086,208.3998665542012,0.9113570868636712,584.4339760988009,584.4339760988009,0.8
HF_0149,CALL_HF,2025-01-14,SCALP_PROFIT,19,0.12017967457973876,0.3090201965302459,358.7969917059636,1.5713182999610484,584.4339760988009,584.4339760988009,0.8
HF_0147,CALL_HF,2025-01-14,EOD_EXPIRATION,8,0.2652484422329457,0.01,-204.19875378635655,-0.9622994958393843,584.4339760988009,0.0,0.8
HF_0150,CALL_HF,2025-01-14,EOD_EXPIRATION,14,0.1624717216273085,0.01,-213.46041027823188,-0.9384508276280912,584.4339760988009,0.0,0.8
